democratic barring,41
democratic heading,25
democratic older,25
democratic number,11
democratic top,10
democratic liberal,25
democratic left,28
democratic wing,25
democratic faster,26
democratic character,25
democratic raised,6
democratic deal,25
democratic fact,36
democratic lamenting,41
democratic nomination,26
democratic influence,11
democratic cooper,39
democratic faith,5
democratic sander,22
democratic relief,41
democratic use,11
democratic rising,31
democratic measure,78
democratic begun,11
democratic racial,48
democratic year,39
democratic republican,32
democratic new,25
democratic support,41
new round,38
new representative,42
new time,594
new college,30
new twitter,41
new race,6
new rate,27
new dollar,11
new global,11
new growth,27
new live,41
new tank,24
new green,402
new unstoppable,76
new substantial,39
new recently,10
new point,39
new confident,30
new minority,41
new weekend,41
new idea,41
new percent,21
new pose,21
new alive,39
new last,41
new conservative,3
new look,10
new among,10
new similar,7
new late,38
new light,20
new legislation,49
new via,41
new involved,2
new demanding,39
new trump,40
new agree,39
new fund,39
new hold,10
new lesson,1
new p,41
new whether,38
new growing,11
new important,1
new remain,30
new opportunity,3
new added,41
new even,41
new presidential,6
new two,2
new goal,25
new guarantee,82
new opinion,2
new money,41
new privately,10
new congress,2
new defend,10
new arrival,7
new one,20
new issue,10
new serving,7
new city,2
new leftism,41
new god,5
new die,41
new reduced,10
new economy,5
new lock,5
new chuck,41
new paint,10
new remove,10
new provide,3
new offer,121
new without,39
new would,81
new find,5
new testament,5
new mere,5
new senate,56
new york,776
new data,2
new flood,39
new assistance,39
new imposing,7
new said,50
new make,10
new line,5
new gas,38
new done,25
new yet,41
new report,5
new way,10
new democratic,25
new graphic,10
new educated,30
new second,25
new president,39
new like,31
new elect,4
new emerge,10
new real,2
new pragmatic,38
new fellow,24
new university,2
new driven,77
new finally,30
new audience,41
new setting,7
new senator,41
new present,10
new early,6
new wrote,25
new according,5
new far,11
new debate,38
new broker,25
new extended,41
new cross,25
new often,39
new kick,6
new party,5
new extreme,10
new advertisement,3
new term,25
new service,7
new follow,199
new clean,41
new bill,39
new influential,6
new chairwoman,40
new liberal,24
new sticking,39
new alone,39
new left,11
new deal,415
new dead,7
new think,182
new continue,10
new pick,6
new since,5
new call,39
new fed,7
new natural,38
new graduate,2
new opposition,7
new ala,39
new citizenship,2
new republican,8
new campaign,6
new support,25
party good,5
party weld,6
party helping,5
party meant,5
party force,41
party try,10
party people,41
party house,10
party room,41
party policy,33
party initial,1
party whole,2
party election,22
party paper,21
party car,41
party candidate,64
party win,13
party recently,1
party could,3
party argument,10
party deliver,10
party away,5
party need,12
party within,6
party affiliation,5
party politically,22
party conservative,16
party build,10
party historic,4
party turned,25
party giving,8
party ready,5
party tea,41
party affect,3
party leadership,3
party million,5
party trump,24
party socialist,10
party extent,23
party socialism,21
party hold,7
party nancy,25
party hope,5
party old,25
party entice,12
party country,5
party u,2
party suburban,10
party right,1
party lead,4
party backed,41
party opposed,41
party control,3
party presidential,36
party percentage,23
party give,5
party mouthpiece,5
party care,1
party instead,5
party opinion,11
party recent,41
party see,5
party neither,2
party gave,5
party response,41
party file,41
party student,5
party another,4
party one,25
party issue,25
party fighting,41
party potentially,6
party might,3
party guard,25
party work,42
party altogether,10
party family,5
party general,22
party exact,1
party unfortunately,22
party dismiss,2
party tolerance,6
party allegiance,5
party former,9
party routinely,2
party help,7
party voting,25
party agenda,10
party ideology,21
party state,6
party senate,7
party anything,2
party vision,1
party york,5
party little,6
party transgression,41
party democrat,15
party high,25
party drawn,5
party reconcile,5
party said,6
party prefer,22
party extremely,25
party make,10
party week,10
party hostility,41
party line,35
party link,10
party east,5
party higher,21
party democratic,173
party example,2
party probability,23
party unpopularity,7
party backing,1
party president,1
party polarization,21
party unlikely,25
party breaking,5
party moderate,43
party put,5
party affective,21
party senator,3
party member,6
party immigration,5
party wrote,25
party worry,25
party evermore,5
party drew,5
party firmly,6
party per,41
party extended,10
party electorate,25
party health,1
party party,10
party likely,25
party ideologically,43
party toward,41
party behind,6
party oppose,1
party extreme,44
party advertisement,11
party damage,25
party challenger,41
party term,10
party heading,25
party today,41
party regard,25
party hurt,7
party older,25
party follow,1
party regardless,25
party encouraging,10
party power,3
party major,2
party seat,23
party thing,5
party left,4
party progressive,25
party wing,25
party lamenting,41
party want,82
party nomination,16
party scale,21
party popular,6
party effect,21
party sander,1
party nimble,10
party hurting,25
party poor,41
party admired,5
party operation,6
party face,10
party chasing,1
party fed,41
party publicly,6
party favored,1
party related,41
party rank,41
party defect,25
party republican,135
party new,5
party primary,22
percent good,38
percent tax,40
percent consistently,24
percent rarely,72
percent time,64
percent large,18
percent college,57
percent center,5
percent forth,29
percent job,54
percent question,38
percent rate,160
percent st,10
percent conversely,21
percent growth,54
percent known,21
percent green,21
percent men,85
percent bold,21
percent approach,10
percent famous,2
percent share,95
percent doubled,48
percent percent,673
percent twelve,70
percent south,81
percent back,29
percent study,24
percent generate,28
percent advocacy,2
percent home,28
percent rare,10
percent look,21
percent grew,26
percent turned,24
percent seventy,11
percent among,18
percent bad,37
percent trump,62
percent let,42
percent u,28
percent seven,11
percent indeed,5
percent pocket,21
percent four,26
percent cut,38
percent nation,28
percent raise,28
percent opposed,158
percent united,10
percent mostly,123
percent decisively,35
percent two,28
percent nearly,39
percent recent,26
percent increase,84
percent actually,28
percent white,115
percent key,38
percent majority,39
percent unemployment,55
percent board,14
percent period,29
percent running,18
percent ballot,5
percent grown,23
percent went,85
percent never,37
percent fallen,47
percent steady,29
percent ice,21
percent reliable,38
percent economy,28
percent wage,29
percent red,26
percent month,38
percent cast,24
percent reliably,38
percent poll,38
percent thought,38
percent pointed,28
percent electricity,153
percent said,246
percent extremely,10
percent make,5
percent believe,5
percent way,39
percent judgment,37
percent president,18
percent getting,38
percent concerned,11
percent ahead,28
percent university,5
percent sometimes,70
percent according,24
percent far,26
percent annually,52
percent mixed,24
percent pew,24
percent split,12
percent often,69
percent correct,30
percent interestingly,29
percent reflection,24
percent abolition,42
percent small,28
percent hike,58
percent found,5
percent today,48
percent gotten,28
percent modest,38
percent number,26
percent get,76
percent liberal,143
percent alone,10
percent research,5
percent may,58
percent wind,39
percent fact,28
percent past,104
percent advancing,38
percent black,114
percent shooting,21
percent influence,11
percent opposition,56
percent racial,5
percent range,50
percent supply,38
percent year,5
percent support,85
percent new,21
president making,41
president well,7
president smarting,39
president philanthropist,5
president huge,39
president house,10
president victory,4
president unfavorable,41
president global,10
president candidate,16
president met,4
president candidacy,6
president grand,6
president ally,10
president percent,18
president hard,5
president back,17
president need,14
president within,6
president conservative,41
president list,10
president look,5
president challenge,12
president hyperbolic,10
president loyalty,41
president led,10
president trump,447
president sense,6
president latest,4
president jam,41
president agree,39
president still,59
president let,4
president scrambling,41
president assertion,5
president b,49
president hope,7
president bizarre,40
president jeff,39
president national,39
president country,29
president case,5
president p,8
president whether,5
president sexual,7
president background,7
president helpful,39
president u,45
president seven,7
president extension,12
president strategy,10
president bipartisan,80
president ever,38
president taking,1
president conceded,39
president income,41
president dangerous,5
president added,10
president even,80
president eager,10
president cleaning,41
president two,41
president mouthpiece,5
president instead,41
president nearly,39
president veto,39
president recent,41
president increase,41
president gave,4
president safety,4
president unmovable,10
president congress,7
president key,41
president false,10
president impact,10
president unsettling,41
president crucial,18
president vendetta,40
president first,39
president spring,41
president running,28
president billion,39
president made,10
president become,6
president anti,10
president appearance,4
president federal,41
president consider,41
president general,11
president reserve,41
president trying,15
president able,10
president governor,51
president announce,5
president run,15
president economy,25
president bent,39
president spokeswoman,6
president check,7
president would,24
president desire,41
president community,6
president senate,39
president aftermath,39
president homeland,10
president effort,45
president choice,7
president couple,39
president said,81
president prominent,1
president contain,41
president believe,10
president government,39
president part,39
president la,4
president mike,5
president stopped,5
president defeat,10
president private,41
president session,39
president keep,10
president parry,39
president way,25
president penny,5
president bound,6
president current,39
president second,25
president backing,18
president like,5
president purge,10
president insurance,41
president bid,7
president outside,10
president chosen,7
president senator,5
president member,41
president also,39
president according,10
president far,10
president evermore,5
president divine,6
president debate,10
president norm,10
president evangelical,6
president electorate,11
president unease,41
president party,1
president religion,6
president vice,20
president express,41
president harassment,7
president reflection,41
president threat,39
president unwilling,80
president extreme,41
president advertisement,6
president arming,10
president incumbent,16
president gut,41
president bill,48
president number,41
president doctor,5
president define,10
president cain,7
president lymphoma,4
president eagerness,41
president innocent,39
president alienate,41
president deal,41
president local,11
president master,6
president condemn,10
president want,1
president nomination,12
president believing,5
president glide,25
president central,7
president popular,6
president relief,79
president erratic,41
president call,78
president since,38
president fed,48
president publicly,41
president favored,25
president jump,39
president criticism,10
president republican,60
president day,41
president campaign,10
president support,80
president new,39
president pollock,10
republican intern,5
republican representative,8
republican bias,4
republican tax,38
republican time,43
republican coalition,21
republican race,45
republican chairman,39
republican announcement,6
republican forest,39
republican fourth,12
republican house,5
republican job,78
republican policy,1
republican rate,25
republican rick,39
republican young,10
republican election,43
republican victory,5
republican independent,1
republican multiple,41
republican growth,52
republican administration,26
republican divide,78
republican outwardly,5
republican win,39
republican candidate,39
republican voiced,6
republican approach,11
republican ally,21
republican widespread,5
republican know,4
republican north,7
republican nowhere,6
republican back,7
republican affiliation,5
republican certainly,11
republican conservative,52
republican prevent,41
republican nominated,7
republican similar,1
republican giving,5
republican ready,5
republican base,11
republican legislation,3
republican million,5
republican watched,5
republican trump,105
republican three,7
republican effective,11
republican extent,11
republican ran,5
republican c,39
republican ticket,5
republican jeff,39
republican national,26
republican willingness,6
republican country,52
republican legal,3
republican otherwise,41
republican flexible,41
republican whether,10
republican u,14
republican w,10
republican right,1
republican four,48
republican written,40
republican opportunity,8
republican opposed,41
republican leader,67
republican presidential,18
republican give,5
republican instead,5
republican care,38
republican opinion,5
republican see,5
republican gave,5
republican energy,38
republican seriously,41
republican troubling,41
republican response,41
republican white,11
republican legislative,5
republican impact,10
republican majority,7
republican one,47
republican board,7
republican period,6
republican first,41
republican serving,14
republican break,5
republican work,5
republican god,5
republican speaking,4
republican appearance,4
republican altogether,5
republican living,5
republican family,5
republican mitt,48
republican least,7
republican trying,41
republican child,5
republican package,40
republican governor,6
republican dim,7
republican announce,41
republican run,39
republican already,41
republican lock,5
republican told,13
republican tolerance,6
republican expressed,7
republican meaningful,5
republican provide,3
republican none,1
republican help,4
republican belief,5
republican would,60
republican poll,10
republican thought,5
republican affluent,7
republican marco,5
republican state,12
republican senate,108
republican little,6
republican democrat,60
republican meeting,5
republican rhetoric,5
republican drawn,5
republican said,189
republican prominent,1
republican accused,39
republican additional,41
republican garner,40
republican enough,81
republican la,5
republican start,39
republican traditional,39
republican originally,5
republican session,39
republican unsuccessful,3
republican democratic,32
republican change,3
republican careful,4
republican opponent,5
republican backing,4
republican president,60
republican tommy,39
republican magnate,4
republican recapture,39
republican poised,1
republican lawmaker,1
republican fellow,7
republican head,41
republican available,1
republican moderate,21
republican invest,6
republican outside,10
republican senator,222
republican also,48
republican adopt,3
republican court,4
republican far,26
republican erode,7
republican drew,5
republican firmly,6
republican leaning,77
republican party,135
republican annual,5
republican unseat,39
republican likely,3
republican peril,6
republican ideologically,42
republican switch,5
republican express,41
republican senior,41
republican aid,41
republican rational,41
republican oppose,41
republican interested,41
republican toxic,41
republican conference,4
republican extreme,42
republican advertisement,10
republican many,11
republican colorado,7
republican incumbent,5
republican coverage,1
republican found,21
republican today,82
republican rushed,41
republican special,39
republican bill,79
republican role,1
republican clear,10
republican get,4
republican cain,21
republican chairwoman,10
republican aware,11
republican seat,39
republican really,39
republican joining,39
republican dean,3
republican nomination,12
republican headed,39
republican strategist,3
republican swing,7
republican absolutely,6
republican sander,5
republican surveillance,1
republican pick,6
republican operation,6
republican related,41
republican ordinary,39
republican jump,39
republican hit,41
republican dan,39
republican deeply,5
republican amid,7
republican committee,65
republican opposition,7
republican testing,10
republican lap,5
republican jeopardy,6
republican campaign,5
republican new,8
republican support,7
republican net,7
said good,75
said weld,12
said making,7
said pleaser,41
said representative,43
said bias,4
said well,39
said rarely,73
said time,76
said coalition,39
said five,39
said tough,41
said aide,41
said birth,10
said news,7
said try,41
said people,10
said agnostic,25
said joe,39
said house,10
said forward,7
said question,4
said identify,3
said st,3
said coming,6
said administration,7
said vote,21
said divide,39
said recently,5
said show,25
said minority,41
said world,6
said say,41
said population,7
said saw,10
said know,49
said percent,214
said twelve,36
said language,10
said north,39
said away,39
said battle,10
said last,15
said conservative,3
said aback,10
said challenge,9
said post,25
said bad,38
said late,7
said somebody,5
said akin,7
said reportedly,7
said supreme,7
said base,10
said matter,7
said methodist,6
said million,39
said trump,79
said agree,39
said definition,10
said animated,10
said socialism,10
said divisiveness,6
said c,39
said bizarre,40
said national,45
said considering,3
said television,6
said capital,7
said attack,7
said needing,3
said statement,20
said siding,39
said background,17
said surprisingly,10
said u,3
said right,39
said larry,7
said eligible,41
said ross,3
said bipartisan,38
said leader,89
said futile,41
said presidential,41
said two,16
said mostly,75
said lear,39
said care,38
said reason,7
said recent,10
said wait,7
said neither,7
said familiar,7
said different,10
said tragedy,6
said quarrel,6
said white,10
said defiant,7
said treasurer,4
said every,3
said majority,41
said one,6
said constitution,4
said board,41
said vendetta,40
said first,36
said spring,41
said traditionally,3
said ballot,5
said might,3
said allow,10
said anti,10
said never,37
said god,10
said actual,10
said considered,3
said mitt,7
said least,39
said secretary,8
said governor,10
said interview,7
said already,39
said got,4
said citizen,6
said told,13
said count,4
said press,5
said flooding,41
said cast,5
said voting,11
said ensure,3
said check,7
said without,39
said would,253
said add,3
said realm,6
said versus,10
said state,30
said senate,87
said solely,3
said door,41
said move,39
said adviser,7
said region,4
said democrat,87
said meeting,10
said border,4
said effort,6
said decision,3
said taken,10
said business,10
said volunteer,10
said floor,118
said week,27
said believe,5
said government,7
said mike,13
said calling,6
said quarter,10
said six,10
said abortion,10
said closer,5
said talking,41
said building,6
said democratic,62
said way,10
said careful,4
said judgment,37
said lake,20
said closed,41
said outstanding,10
said kind,10
said president,81
said getting,10
said like,10
said pragmatic,38
said bid,7
said speech,46
said fellow,7
said pointing,3
said tweet,10
said person,13
said department,7
said ashamed,6
said contest,6
said rid,10
said intended,7
said senator,164
said also,56
said early,6
said expanding,3
said according,10
said course,10
said officially,7
said watching,10
said court,4
said far,6
said individual,10
said debate,39
said everyone,41
said often,35
said correct,31
said responsible,6
said open,7
said party,6
said likely,10
said chamber,38
said mind,41
said vice,10
said immediate,41
said previous,7
said political,6
said colorado,7
said professor,3
said averse,41
said bill,14
said top,10
said get,41
said power,3
said cain,31
said man,10
said chairwoman,10
said innocent,39
said telling,7
said island,41
said raised,6
said much,41
said nomination,7
said nominate,7
said think,41
said swing,10
said continue,41
said sander,6
said environment,48
said relief,41
said cop,7
said fed,10
said publicly,7
said measure,39
said committee,47
said level,3
said republican,189
said new,50
said pollock,20
time good,1
time tax,38
time impasse,39
time coalition,4
time explain,17
time twitter,6
time greater,39
time increasingly,5
time question,11
time rate,25
time source,57
time live,41
time oil,38
time win,25
time argument,41
time divided,41
time fossil,39
time percent,33
time active,39
time last,9
time newsroom,41
time editor,199
time solar,39
time among,29
time watched,5
time three,39
time let,8
time sustain,38
time contributor,63
time b,63
time c,57
time g,1
time invariably,2
time project,41
time country,5
time nativist,38
time p,4
time u,20
time section,262
time recession,2
time w,10
time right,2
time four,80
time ross,41
time future,41
time income,39
time added,39
time prize,41
time two,41
time reason,2
time instead,41
time opinion,264
time prison,39
time money,41
time great,43
time one,41
time board,41
time presidency,25
time first,5
time spectacularly,41
time gamble,25
time actual,2
time federal,41
time able,8
time buy,41
time maybe,50
time ben,38
time economy,38
time potential,39
time former,6
time produced,29
time centrist,41
time voting,5
time would,2
time efficiency,39
time marco,5
time crusade,38
time senate,41
time york,592
time data,29
time rest,39
time editorial,41
time necessary,1
time coal,38
time business,2
time said,42
time fight,5
time fox,2
time diversity,158
time non,29
time accountable,41
time believe,5
time thrush,39
time send,2
time provocation,38
time real,2
time ignorant,2
time incendiary,38
time put,5
time senator,5
time wrote,38
time debate,41
time bureau,41
time associated,82
time founding,41
time serious,38
time advertisement,336
time extreme,2
time many,5
time follow,6
time bill,38
time clear,39
time cain,7
time chief,41
time difficult,1
time along,39
time stop,38
time left,1
time progressive,5
time wing,2
time much,39
time local,4
time conspiracy,2
time slashing,41
time around,25
time ordinary,39
time boiling,38
time republican,43
time new,592
trump good,37
trump weld,6
trump making,41
trump threw,25
trump tax,117
trump rise,45
trump coalition,4
trump college,30
trump experienced,30
trump philanthropist,5
trump instigator,10
trump try,31
trump included,10
trump fourth,6
trump house,39
trump job,52
trump gone,26
trump process,17
trump policy,28
trump question,41
trump rate,27
trump election,19
trump economic,94
trump toying,41
trump message,10
trump administration,120
trump growth,79
trump include,10
trump alarmist,10
trump rot,5
trump men,50
trump win,57
trump met,4
trump unfairly,39
trump recently,15
trump formally,7
trump point,11
trump argument,6
trump show,10
trump unlike,2
trump repeated,31
trump approach,10
trump advocate,7
trump employment,27
trump ally,21
trump widespread,5
trump portion,28
trump divided,7
trump say,20
trump know,20
trump speak,8
trump take,28
trump percent,62
trump answer,38
trump compromise,39
trump hard,41
trump back,36
trump need,10
trump battle,10
trump amazement,10
trump nominee,25
trump conservative,20
trump prevent,3
trump look,5
trump challenge,24
trump nominated,10
trump hyperbolic,10
trump bad,38
trump led,3
trump discontent,38
trump result,38
trump base,38
trump successful,10
trump medal,5
trump million,32
trump nine,28
trump demanding,39
trump success,25
trump trump,54
trump ex,6
trump three,25
trump death,38
trump latest,8
trump let,57
trump still,10
trump definition,10
trump accelerated,26
trump ballroom,4
trump ten,28
trump b,11
trump blame,41
trump fraud,41
trump g,2
trump considering,3
trump group,4
trump country,51
trump self,6
trump pundit,41
trump p,8
trump together,28
trump join,2
trump u,6
trump larry,7
trump frightened,38
trump four,26
trump important,25
trump kill,39
trump ever,41
trump importance,28
trump taking,6
trump added,25
trump dangerous,5
trump income,41
trump eager,34
trump even,65
trump noted,25
trump presidential,23
trump mostly,75
trump go,10
trump two,41
trump marriage,5
trump command,6
trump mouthpiece,5
trump instead,46
trump nearly,10
trump opinion,68
trump see,5
trump recent,26
trump virtually,28
trump increase,55
trump wait,7
trump gave,4
trump brill,56
trump privately,4
trump response,24
trump great,25
trump come,11
trump white,28
trump beside,11
trump every,56
trump majority,38
trump set,8
trump unemployment,29
trump another,14
trump one,6
trump board,41
trump achieve,38
trump mitigator,10
trump presidency,5
trump first,100
trump traditionally,7
trump columnist,2
trump serving,7
trump potentially,6
trump went,28
trump ovation,4
trump blaming,5
trump addition,41
trump pattern,25
trump billion,39
trump become,6
trump especially,46
trump never,37
trump push,28
trump directly,5
trump god,15
trump appearance,4
trump injustice,38
trump consider,2
trump least,30
trump reserve,41
trump trying,7
trump proceed,7
trump package,39
trump recommend,7
trump governor,6
trump plan,6
trump economy,25
trump told,13
trump tolerance,6
trump potential,26
trump driving,28
trump signal,24
trump attorney,39
trump constituency,28
trump credibility,38
trump expressed,17
trump scripture,5
trump former,53
trump bent,40
trump conventional,25
trump soon,3
trump voting,28
trump cast,28
trump check,7
trump without,30
trump voter,41
trump would,48
trump understand,10
trump substantially,27
trump affluent,37
trump agenda,24
trump devout,41
trump attention,10
trump pro,10
trump state,28
trump senate,7
trump seeing,41
trump sept,27
trump data,27
trump little,28
trump adviser,41
trump core,28
trump meeting,5
trump assistance,41
trump michigan,28
trump choice,7
trump unanswered,10
trump rhetoric,24
trump decision,10
trump carried,28
trump said,79
trump fight,20
trump tend,3
trump possible,41
trump make,15
trump floor,41
trump cursed,6
trump week,10
trump note,27
trump believe,49
trump part,5
trump la,5
trump calling,2
trump fill,7
trump le,79
trump drive,28
trump session,39
trump keep,38
trump building,6
trump democratic,30
trump way,41
trump penny,6
trump afternoon,39
trump modern,2
trump kind,30
trump unpopularity,7
trump president,408
trump like,17
trump elect,4
trump best,6
trump purge,2
trump ahead,28
trump whose,29
trump bid,12
trump insurance,41
trump speech,9
trump person,14
trump available,3
trump inconsistent,10
trump finally,58
trump ago,25
trump put,8
trump narrowly,10
trump proven,25
trump intended,7
trump invest,6
trump setting,10
trump also,41
trump immigration,41
trump member,6
trump require,38
trump heart,6
trump spending,41
trump debate,20
trump annually,26
trump firmly,6
trump video,10
trump everyone,26
trump profound,39
trump bank,7
trump electorate,11
trump claim,28
trump continued,27
trump often,60
trump correct,30
trump health,1
trump competitive,10
trump party,24
trump perspective,25
trump consistent,6
trump annual,5
trump sound,10
trump vice,5
trump inhumane,6
trump enormously,25
trump reprehensible,5
trump aid,41
trump behind,6
trump threat,39
trump advertisement,70
trump pushing,24
trump previous,41
trump everything,4
trump many,13
trump political,66
trump arming,10
trump stage,4
trump found,28
trump chasten,5
trump rural,28
trump hurt,7
trump web,10
trump follow,7
trump era,78
trump classic,39
trump bill,45
trump define,10
trump cain,19
trump substantively,2
trump major,2
trump long,43
trump telling,41
trump may,36
trump really,6
trump left,48
trump must,38
trump institution,2
trump raised,6
trump much,41
trump local,7
trump master,6
trump conspiracy,2
trump calculation,5
trump company,4
trump nomination,6
trump nominate,7
trump believing,5
trump essence,6
trump think,84
trump bigotry,6
trump daily,5
trump central,17
trump swing,7
trump continue,28
trump sander,5
trump pick,28
trump experience,27
trump food,41
trump relief,40
trump since,38
trump call,39
trump selling,39
trump fed,12
trump lagging,26
trump favored,50
trump order,38
trump rising,26
trump nuance,10
trump ordinary,25
trump particular,24
trump forgotten,25
trump tenure,30
trump proof,41
trump critic,6
trump year,5
trump republican,105
trump commodity,28
trump distract,10
trump campaign,55
trump new,40
trump support,3
trump meek,6
would making,3
would pleaser,41
would tax,78
would time,2
would convert,2
would large,38
would tough,41
would aide,41
would birth,10
would largely,15
would people,51
would try,41
would necessarily,39
would forward,10
would policy,39
would federally,1
would message,6
would administration,7
would vote,76
would entail,1
would win,45
would intimidate,3
would could,25
would ally,10
would know,3
would take,25
would trade,1
would pose,1
would north,7
would back,7
would need,40
would last,6
would test,5
would blunt,1
would cause,10
would authority,6
would census,3
would presumably,2
would nominated,51
would foolish,41
would director,7
would late,39
would reportedly,7
would legislation,88
would million,5
would trump,48
would anxiety,38
would death,38
would agree,39
would still,41
would effective,78
would lower,39
would socialism,1
would sustain,28
would hope,10
would attach,39
would equally,39
would k,2
would hungry,6
would replace,2
would statement,7
would otherwise,39
would flexible,39
would whether,14
would helpful,7
would recession,2
would u,39
would security,2
would four,7
would trillion,39
would eligible,41
would future,38
would strategy,1
would raise,6
would yield,39
would income,2
would futile,41
would dangerous,7
would even,41
would two,6
would explore,4
would give,3
would care,39
would instead,1
would veto,7
would see,14
would wait,14
would tragedy,12
would establish,1
would trust,6
would false,10
would fall,7
would majority,38
would murder,39
would one,41
would another,39
would board,7
would employed,1
would presidency,1
would vital,39
would lose,3
would allow,10
would manage,1
would better,8
would protect,39
would anti,4
would push,41
would considered,2
would mitt,41
would consider,3
would reserve,2
would die,39
would receptive,6
would recommend,7
would rouse,5
would announce,41
would plan,4
would dramatically,2
would already,39
would rather,41
would citizen,11
would told,24
would act,39
would expressed,10
would strongly,7
would treat,6
would born,39
would provide,3
would improve,1
would inflation,2
would grid,39
would export,39
would ideological,39
would offer,39
would heavy,7
would ensure,39
would help,39
would something,5
would public,7
would expanded,39
would confirm,14
would posit,21
would probably,3
would state,9
would seeing,41
would door,7
would botched,39
would data,3
would doom,41
would shift,2
would border,43
would bottom,41
would assistance,41
would decision,10
would short,7
would said,253
would volunteer,10
would taxpayer,5
would make,71
would enough,48
would government,47
would line,41
would quartet,41
would le,117
would end,10
would defeat,7
would private,11
would argue,41
would return,7
would keep,39
would send,2
would talking,41
would democratic,1
would mutually,38
would change,3
would example,21
would president,24
would like,46
would real,2
would favor,39
would lawmaker,1
would big,1
would relentlessly,1
would version,1
would ashamed,6
would available,4
would worthless,2
would cost,119
would senator,11
would whatever,6
would also,39
would immigration,4
would require,1
would spending,1
would bank,7
would powered,38
would health,60
would open,7
would needle,39
would wipe,1
would likely,84
would independence,7
would chamber,39
would sound,10
would realize,41
would political,47
would found,10
would govern,1
would air,10
would term,39
would today,7
would design,3
would bill,46
would number,10
would cain,42
would comment,14
would difficult,28
would long,10
would seat,7
would left,42
would carbon,39
would much,5
would fact,1
would think,39
would continue,41
would owe,38
would sander,18
would retirement,2
would office,28
would poor,6
would decide,25
would use,3
would fed,7
would repeal,7
would publicly,7
would order,7
would saying,14
would protection,39
would ordinary,1
would eliminate,42
would measure,85
would opposition,7
would committee,41
would pope,6
would year,28
would republican,60
would support,72
would new,81
would taxing,39
would taxing=39 ,
