apply medication,1688
apply hygienist,1306
apply service,1725
apply pa,20408
apply nervous,167733
apply compassionate,256
apply description,198764
apply long,16556
apply social,18834
apply holiday,808
apply ers,1137
apply correctional,10814
apply master,8831
apply trainer,1590
apply free,231
apply want,33990
apply clerical,1764
apply acute,8565
apply career,8731
apply domain,282
apply palliative,10596
apply mental,287
apply lab,3295
apply discussion,482
apply daylight,400
apply grad,297
apply dispatcher,603
apply support,5917
apply new,297
apply professional,788
apply representative,1606
apply step,16726
apply time,11450
apply aide,902
apply confidential,82
apply huge,25
apply telemetry,38028
apply forest,268
apply field,867
apply hospice,2701
apply st,3942
apply desi,1975
apply mandatory,4264
apply appreciate,468
apply growth,4492
apply amy,244
apply full,9321
apply vote,2199
apply phoenix,20933
apply education,1968
apply pharmacist,8741
apply recovery,3144
apply shop,4264
apply climate,4402
apply next,2282
apply immediately,363
apply life,8440
apply critical,244
apply charge,3089
apply language,6691
apply psych,21027
apply answer,345
apply psychologist,4128
apply tech,6163
apply surgical,11534
apply um,4172
apply supplemental,39688
apply ability,4264
apply look,9818
apply entry,1620
apply easter,808
apply ready,175052
apply dialysis,3592
apply disrupt,1688
apply trump,2454
apply weekly,3038
apply fund,1977
apply bone,4334
apply catholic,12689
apply assistant,4393
apply register,220496
apply physical,29311
apply wa,7601
apply case,4910
apply self,1975
apply flexible,3450
apply spiritual,3054
apply pediatrics,4672
apply security,4022
apply permission,2454
apply specialist,4256
apply qualify,3377
apply lead,12501
apply sub,197
apply opportunity,18332
apply currently,3805
apply management,321
apply wy,4830
apply fortune,5120
apply leader,1973
apply jackhammer,1975
apply direct,15734
apply care,443510
apply come,4897
apply trust,280
apply customer,1746
apply greenwood,6566
apply one,9592
apply sunrise,6891
apply efficient,592
apply network,1973
apply might,2400
apply work,10359
apply push,3364
apply secretary,15571
apply child,299
apply associate,19231
apply recommend,5342
apply plan,6574
apply train,3325
apply cook,3123
apply operate,31832
apply help,2146
apply check,339254
apply cardiac,13330
apply would,495
apply surgeon,6687
apply score,5373
apply market,3238
apply hospital,276
apply data,3149
apply travel,598935
apply audiologist,276
apply labor,9654
apply covenant,3784
apply infusion,1599
apply radiology,9235
apply note,3321
apply believe,1975
apply part,9847
apply someone,1973
apply utilization,309
apply link,1071332
apply staff,2190
apply night,4525
apply bye,1874
apply apply,2176
apply patient,137444
apply diem,1146
apply like,339398
apply insurance,3835
apply speech,21294
apply occupational,17558
apply available,7454
apply psychiatric,26492
apply exclusive,2454
apply tele,12688
apply quality,5322
apply intensive,15825
apply boston,6549
apply information,198764
apply perfect,6032
apply spencer,861
apply facility,1592
apply visa,3950
apply party,1987
apply mercy,1619
apply developer,282
apply touch,1569
apply senior,25795
apply justice,1973
apply technical,4515
apply cove,299
apply respiratory,4775
apply cypress,1764
apply term,11778
apply auditor,2992
apply today,45095
apply delivery,3784
apply giver,16800
apply surgery,1569
apply liberal,1761
apply resident,2845
apply banner,11235
apply stop,5741
apply consultant,2658
apply progressive,1543
apply wind,4307
apply clinic,1211
apply presence,3086
apply emergency,46180
apply black,3667
apply sure,1987
apply dietitian,9302
apply freedom,1398
apply administrative,6675
apply experience,18641
apply trip,1973
apply fee,25
apply ai,2540
apply al,97
apply personal,3255
apply electronics,1786
apply bonus,10976
apply infant,4130
apply vascular,3690
apply compensation,1688
apply republican,4188
apply day,4113
apply pharmacy,9533
apply primary,1588
care seasonal,1539
care atrium,5873
care socioeconomic,5561
care welfare,11205
care middle,3722
care greed,8713
care ouch,268
care catch,3192
care autism,636
care impossible,3192
care lafayette,5557
care joe,2929
care job,419529
care rich,3726
care ca,74649
care tuition,6478
care jail,1906
care election,56
care grind,4321
care movie,606
care reproductive,33880
care existent,3037
care sad,349
care green,6183
care san,559
care insane,194
care da,592
care advocate,25518
care practice,6327
care de,9613
care accept,5283
care share,4886
care weekend,7318
care defiance,237
care portion,581
care say,55506
care incentive,1819
care strength,3127
care speak,2520
care do,8126
care confuse,2896
care sanders,12658
care durable,357
care uniform,336
care need,173310
care super,4985
care post,59997
care director,20960
care crap,6529
care bad,15618
care contact,1653
care mentally,5036
care el,1718
care em,1551
care donate,4861
care chaplain,4011
care jake,4018
care er,3270
care interest,69875
care ban,5061
care fit,22700
care bar,2435
care fix,22971
care activist,3274
care firsthand,3577
care leave,22297
care fe,3550
care acme,1205
care b,10286
care c,3682
care monstrosity,519
care handsome,918
care e,249
care f,54552
care h,7030
care questionable,1685
care promise,6661
care j,62
care sever,1688
care globally,592
care k,3613
care l,44264
care n,3315
care p,8345
care believer,303
care q,3002
care r,1204
care u,103279
care billionaire,4252
care w,22020
care x,1428
care single,6367
care surround,3192
care ga,21188
care consumer,8370
care remain,1971
care future,59131
care resort,3657
care pediatric,58081
care elsewhere,4334
care access,69822
care go,78468
care remember,5497
care celeste,3175
care see,453013
care everyday,529
care fraction,370
care walkaway,3192
care sec,13079
care sharp,3897
care complete,323
care deaconess,1619
care different,12257
care fragment,3189
care great,154984
care sen,7555
care defend,4026
care shareholder,456
care separation,26
care legislative,563
care polio,365
care demand,8519
care adorable,222
care hi,1056
care set,3433
care sex,3726
care board,4348
care parker,3190
care constant,2298
care vital,5983
care city,21446
care captain,4304
care definitely,3188
care electoral,1977
care uncle,991
care id,7909
care corporate,4524
care least,13356
care beg,1788
care proposal,1518
care deplorable,1307
care rapist,3726
care license,7065
care bet,4292
care neurosurgery,3007
care inequality,7996
care treat,7549
care maternal,372
care wow,8157
care strengthen,4900
care ensure,3164
care orthopedics,2398
care cage,4349
care understand,17853
care complex,11237
care safeguard,3228
care episode,272
care decency,1765
care supplement,1830
care advance,7854
care teamwork,2296
care disrespect,3113
care stick,6811
care duke,940
care handy,202
care breast,606
care foe,2959
care feisty,4388
care body,11721
care shy,49824
care measles,1859
care alan,1925
care documentary,249
care business,8863
care underhill,1646
care involve,345
care taxpayer,1653
care healthy,5964
care learn,12113
care la,35719
care partner,38007
care superior,2995
care sit,1646
care unit,173323
care session,272
care brutality,3708
care abortion,77053
care cardiology,2641
care solution,10630
care read,199048
care current,8765
care second,3778
care exceptional,3009
care practitioner,46504
care dumb,42
care real,28591
care mi,43816
care favor,606
care big,5247
care department,282
care upstream,313
care outreach,3192
care mo,25684
care expert,7793
care canada,4061
care retail,5975
care convenient,2158
care infanticide,4423
care present,378
care hateful,2307
care member,1527
care recap,22
care ne,16509
care dislike,3096
care initially,764
care health,5901888
care kick,636
care competitive,2904
care suck,2960
care caller,1810
care privilege,11869
care memorial,271
care passionate,14537
care space,1826
care backbone,539
care oh,63130
care underway,1831
care oppose,204
care previous,278
care everything,7567
care track,1743
care optimum,756
care reluctance,4321
care pa,43423
care nervous,54795
care number,3882
care voice,4913
care define,1819
care spend,32831
care preceptor,23644
care along,7111
care capable,22
care alone,12774
care operator,3087
care close,4499
care correctional,39279
care master,3753
care steal,266
care expand,7169
care acute,21025
care daily,9324
care engage,4571
care career,16472
care office,6558
care guess,15061
care elephant,1789
care call,18646
care soc,1819
care around,11025
care thereby,4151
care enablement,4373
care decrease,3224
care translation,1529
care evaluation,3799
care ring,3032
care son,636
care grab,2283
care dispatcher,603
care price,22
care slate,1569
care yang,3278
care representative,6645
care rise,14525
care barton,1826
care replacement,9989
care race,5104
care risk,348
care se,507
care huge,13744
care news,7874
care bob,3175
care ophthalmology,2846
care cant,390
care simply,14125
care hospice,13947
care forth,523
care st,16997
care girl,1206
care counter,1795
care napa,465
care independent,495
care boy,472
care rite,3212
care ta,346
care comfort,3726
care substandard,3420
care oil,26
care pharmacist,17752
care shop,335
care next,14090
care th,9282
care corrupt,363
care show,4748
care nevertheless,3691
care psychological,3261
care ally,4022
care deliver,4089
care name,5355
care trade,6394
care boot,320
care constantly,3730
care psychologist,4742
care responder,3099
care town,3303
care um,4172
care un,475
care rein,495
care ability,6560
care advocacy,534
care ur,4334
care us,158884
care nothing,26097
care ut,3270
care subsidize,478
care view,15122
care duty,209
care unborn,9147
care dentist,3181
care affect,6736
care trend,3242
care value,8575
care credit,636
care ethics,3083
care still,27418
care questionnaire,204
care strap,3753
care handle,3284
care old,7175
care cash,3639
care psychology,1793
care project,234
care livable,2238
care wa,23440
care case,18854
care deport,1825
care mouth,2974
care pediatrics,14041
care wi,5393
care endure,7533
care right,80754
care choose,7727
care qualify,3274
care sub,3031
care management,27250
care kill,43924
care control,12820
care leader,564
care income,17299
care kamala,5730
care sum,3247
care give,57277
care direct,32881
care care,325035
care behavioral,12272
care reps,1123
care selfless,25
care key,3996
care title,255
care genuinely,3278
care rely,2935
care window,299
care greenwood,3823
care one,35809
care route,3251
care preventable,3689
care ya,3754
care suit,3165
care properly,3192
care spring,975
care wouldnt,3204
care network,7296
care foreign,5853
care double,2859
care might,26925
care bug,594
care addition,1859
care yo,6278
care barefoot,512
care afternoons,2750
care bus,1513
care associate,37021
care buy,8525
care plan,157634
care dramatically,3070
care train,11157
care grip,1765
care amene,4304
care cruel,361
care technically,204
care plat,2929
care dignify,6883
care play,243
care orthopedic,2999
care inflation,5977
care fertility,346
care southern,1743
care opt,1619
care move,7833
care dice,1718
care rest,7542
care vision,1769
care counselor,4057
care enterprise,4491
care beloved,3192
care clothe,597
care differ,1619
care enough,36805
care apart,3091
care inspire,4252
care gas,7467
care either,3261
care gay,372
care mother,4318
care dignity,3208
care gain,3364
care staff,5730
care homestead,606
care keep,25071
care loser,373
care brilliant,587
care spare,1479
care bye,370
care game,7976
care stress,987
care devastate,1718
care modern,1706
care diem,17053
care beneficial,4321
care kind,4244
care fantastic,370
care president,4890
care king,3049
care criminal,597
care ludicrous,616
care plea,1752
care whose,2176
care divisible,588
care fellow,10670
care available,23046
care moderate,3261
care finally,309
care prescription,3149
care brand,2973
care weekender,4046
care quality,39494
care luck,162040
care also,10066
care transportation,1793
care comprehensive,5090
care platform,358
care cultural,1639
care shut,1764
care debate,3532
care boston,22990
care workplace,3234
care limit,284
care capacity,3139
care actively,1775
care perfect,4222
care strip,1455
care rockaway,3117
care radar,330
care serve,3409
care association,8669
care trash,2228
care smile,3168
care passion,499
care worcester,279
care extreme,1764
care adverse,3164
care disability,606
care stage,1798
care depression,3274
care grow,8224
care hurt,23
care uneducated,539
care badly,4024
care get,253176
care massive,1973
care however,2205
care resident,6221
care analytics,9149
care separate,664
care clinic,71551
care deal,3966
care presence,5834
care foot,221
care emergency,11176
care sure,14303
care waste,2917
care fool,204
care absolutely,1832
care cooper,1824
care experience,10186
care decide,15477
care food,37538
care since,5738
care mirror,2870
care completely,4260
care unacceptable,531
care highest,16357
care childhood,499
care committee,272
care level,18524
care vascular,1712
care sinful,2198
care truism,3126
care payer,35490
care commodity,367
care western,8304
care profit,17704
care spectrum,284
care pharmacy,6470
care jordan,8369
care stall,6853
care tar,1588
care inadequate,3278
care tax,36097
care force,2259
care center,36632
care people,283415
care negate,3278
care fundamental,2966
care model,7941
care question,6199
care ploy,4366
care flush,3910
care thoracic,491
care laughable,541
care buffalo,4821
care debt,6740
care global,571
care can,1653
care largo,4636
care financial,5037
care car,307
care therapist,18221
care companion,4976
care candidate,12
care hazel,3130
care unless,3449
care hundred,4373
care technologist,3982
care crisis,16159
care honesty,4445
care stand,10281
care continuity,1819
care alright,1556
care skilled,9347
care liaison,4587
care coronary,481
care forget,5151
care filibuster,3898
care server,2731
care gender,2281
care successful,7300
care fort,2773
care intergovernmental,3144
care success,7634
care sense,1547
care anyway,2655
care responsibility,4808
care form,588
care lower,17984
care ten,1683
care nancy,616
care tonight,3577
care shoot,346
care fraud,1484
care status,592
care else,6119
care franklin,3477
care universal,149376
care domiciliary,1532
care wether,2396
care country,53656
care oral,22930
care biggest,919
care join,154118
care straighten,2093
care obesity,3251
care trillion,3548
care submit,37008
care side,7520
care concurrent,4208
care commercial,3175
care uninformed,1551
care designer,209
care summit,1790
care unsustainable,1718
care virtually,3270
care increase,13429
care excuse,367
care abandon,42
care disable,4663
care safety,7449
care wonder,5173
care brett,45
care throughout,3212
care dover,694
care consideration,5803
care slightly,403
care crucial,1473
care disguise,15592
care vail,204
care asset,3190
care sylva,1334
care never,30606
care god,10909
care brain,1775
care actual,3496
care towards,3021
care depend,3449
care governor,1824
care gon,4968
care recognition,1553
care rather,2392
care exist,636
care proper,18388
care notice,3034
care literature,4139
care tip,986
care inform,5471
care sick,14970
care street,2550
care without,9243
care watch,7183
care pay,96117
care indirectly,2960
care please,26694
care narrative,1788
care state,24439
care equality,5928
care senate,4242
care everybody,1603
care scandal,1804
care necessary,6441
care high,10979
care curative,1727
care manager,102226
care supportive,2052
care empower,3063
care certification,2947
care draft,4343
care irrelevant,348
care monster,5547
care dirt,1883
care embrace,3412
care start,25346
care drive,17246
care shout,1751
care elderly,7169
care privacy,268
care return,3333
care amuse,1810
care strike,361
care residential,8123
care democratic,2700
care class,603
care archaic,6301
care hear,31383
care brownie,1769
care heal,3054
care incremental,3168
care connect,12412
care rotate,3190
care drivel,4933
care preserve,1769
care version,2298
care belong,3348
care terrible,2073
care driver,315
care valley,3521
care mountain,3212
care substance,348
care morning,812
care external,4252
care uterus,489
care terribly,2183
care pet,1824
care sign,9109
care per,13643
care bring,7030
care everyone,30621
care birthday,272
care pull,4306
care correct,1170
care vast,3126
care outrage,6441
care happen,15059
care appropriate,593
care express,603
care heck,2179
care small,3621
care bitch,8142
care jeopardize,284
care hygienist,5214
care gun,1973
care inferior,606
care stride,256
care honestly,6463
care guy,10202
care liar,875
care deny,11022
care top,5495
care seem,5118
care seek,5540
care negotiate,1639
care anywhere,2176
care affordable,81054
care edition,4305
care thing,19438
care oversight,1532
care innovation,10246
care roulette,563
care clerical,7893
care dismantle,2286
care think,46751
care disease,3175
care burnout,3831
care col,1966
care domain,4233
care environment,15339
care cop,6384
care repeal,5461
care kaiser,280
care article,935
care graduate,6725
care lab,2149
care discussion,3971
care lac,507
care lap,1765
care scream,3168
care hill,1782
care support,34654
care almost,4722
care lay,604
care begin,1971
care law,28725
care professional,10915
care sparkle,4357
care twitter,606
care aide,14373
care telemetry,11606
care payment,592
care try,19442
care heritage,2711
care static,1831
care dollar,3175
care young,1773
care economic,1690
care environmental,1831
care lier,532
care growth,3366
care disgrace,377
care dissever,532
care discourage,4252
care immigrant,4349
care analogy,4340
care point,11619
care candidacy,2181
care life,65291
care unlike,6147
care certain,3757
care idea,18627
care unaffordable,456
care replenisher,3689
care hire,2399
care know,63285
care basically,606
care drop,1789
care alive,3519
care informative,545
care north,11393
care surgical,1884
care image,3586
care slogan,349
care sink,345
care beacon,336
care prevent,5055
care cola,4022
care damn,367
care lick,299
care similar,3625
care entry,3122
care easter,2939
care lee,3552
care priority,5744
care dame,2404
care dialysis,6629
care zero,3173
care leg,3268
care three,1555
care let,27837
care investigation,4124
care refuse,860
care inequity,3253
care hell,602
care register,85249
care physical,25276
care husband,2252
care capital,563
care hungry,8385
care replace,12854
care self,51599
care several,1051
care sell,3212
care cup,456
care lead,32849
care opportunity,13520
care cut,38964
care noon,3917
care survive,4369
care rock,3192
care pod,282
care two,26968
care osteopathic,6272
care goal,26354
care digit,372
care quick,6453
care pot,4213
care await,1628
care account,3756
care come,30036
care customer,5239
care false,2298
care explanation,2302
care impact,22638
care longevity,489
care warsaw,1737
care detail,630
care interdepartmental,3753
care ambiguity,349
care another,9412
care achieve,9974
care diagnostic,1791
care issue,19503
care copy,606
care trauma,3409
care sunrise,47139
care lift,378
care protestant,2298
care break,56432
care unrestrained,1765
care wife,638
care protect,17695
care bread,349
care push,2691
care liability,4296
care general,15942
care package,296
care secretary,3228
care lie,7684
care analysis,4139
care economy,32105
care update,1529
care hello,3192
care potential,9420
care meaningful,3230
care cool,1754
care none,10127
care python,4908
care alternative,3524
care export,400
care help,61273
care planet,642
care evolutionary,3173
care cardiac,19573
care type,1414
care rhetorical,1205
care would,72077
care agency,3146
care technology,6538
care oath,1989
care surgeon,491
care public,17687
care agenda,3045
care pro,4289
care snap,1606
care carest,378
care limb,606
care pension,349
care concert,2102
care york,3662
care data,3747
care will,2922
care essential,6173
care specifically,597
care drug,5804
care bottom,1441
care rapacious,3192
care backwards,3185
care couple,3144
care infusion,1599
care prefer,15036
care weed,4357
care fight,9457
care week,13885
care possibility,588
care straight,2112
care various,3050
care line,2067
care union,2764
care link,395822
care positivity,275
care absolute,4745
care private,20272
care yep,1490
care yes,15732
care yet,19453
care licensure,348
care send,14030
care mutually,4321
care safe,6948
care example,2178
care series,606
care blockade,3126
care pulmonary,8672
care like,578994
care hair,1204
care threaten,3730
care reality,2319
care cudgel,1976
care put,26657
care outside,521
care cost,30084
care veteran,3124
care early,5495
care organization,614
care require,6858
care solid,2193
care individual,6996
care hey,8754
care involvement,5853
care aggressive,7178
care claim,523
care resolve,3799
care information,1616
care continuum,12642
care stock,3176
care wipe,6468
care wrap,25
care developer,3032
care applicant,133428
care senior,25511
care earth,3088
care conference,375
care civilize,390
care cove,299
care receive,4124
care political,19642
care reasonable,204
care relate,3691
care insure,1827
care goofy,3280
care refusal,4528
care consistency,3703
care giver,154081
care low,4364
care lot,28358
care role,19745
care preventative,14617
care turn,7647
care employ,2896
care roll,2175
care surgery,11439
care liberal,4555
care thank,39793
care excite,4495
care innocent,3167
care dream,463
care wing,3463
care wind,26521
care domestic,690
care institution,367
care hang,928
care hand,9784
care much,29896
care dietitian,7330
care across,23921
care freedom,13261
care concept,4311
care thus,378
care gold,4213
care enhance,1775
care pick,6003
care enormous,4139
care senile,3192
care days,30079
care dad,8690
care blue,6623
care sake,345
care order,2022
care concern,3596
care mornings,1572
care district,9160
care significance,349
care boardman,3734
care citizenship,331
care day,18424
care valuable,3192
care gluten,482
care lifesaving,459
care good,57534
care enter,1775
care thats,2280
care write,2100
care well,15248
care complicate,8471
care wellness,5413
care balance,3179
care roof,2176
care initiative,346
care appeal,3150
care house,41471
care room,4287
care successfully,6465
care cling,4369
care revere,4306
care live,53412
care positive,7945
care area,3545
care sunlight,3274
care though,5593
care chair,544
care argument,204
care virtual,564
care employment,4281
care sane,1793
care budget,614
care harm,626
care afraid,1925
care hard,2620
care except,9822
care woman,18324
care clinician,10230
care transitional,29338
care unite,5264
care secure,3689
care onto,1764
care build,952
care leisure,3753
care lack,14114
care list,1826
care discrimination,3730
care destroy,18500
care wish,7418
care school,23269
care illegitimate,4334
care practical,8223
care tomorrow,1699
care socialist,636
care create,34297
care latest,224816
care socialism,17068
care medical,602265
care expansion,606
care anyone,70832
care group,4585
care attack,18081
care otherwise,982
care socialize,3659
care hate,11652
care newton,2889
care standardize,348
care intelligent,146
care fetal,151
care deserve,7410
care ever,22487
care raise,9958
care county,13016
care idiotic,111
care even,153199
care grove,2993
care bull,2902
care exactly,7057
care equal,4292
care solder,1825
care actually,7011
care wait,8932
care variable,901
care pink,614
care vulnerable,12898
care shower,3192
care hazard,3920
care save,14478
care alliance,348
care average,5629
care adequate,4716
care nutrition,7444
care student,7235
care period,400
care presidency,1956
care chiropractic,11128
care screw,3848
care doubt,6858
care development,3095
care better,82325
care especially,36100
care variety,2347
care die,8650
care solve,9879
care happy,13538
care illegal,41520
care din,680
care excellence,13812
care wage,15046
care advisor,345
care physician,23476
care paint,563
care attorney,7525
care laugh,3226
care worker,43076
care certify,5004
care pill,4223
care chest,606
care usual,3064
care traumatic,6698
care obey,243
care wall,896
care walk,4357
care nonsense,1951
care democracy,1973
care treatment,15467
care pregnancy,1694
care upper,953
care assume,2181
care welcome,3614
care army,6183
care evil,1682
care volunteer,3190
care transparency,11909
care land,24894
care possible,2188
care chandler,1466
care kidney,11466
care reporter,1638
care trimester,477
care termination,4091
care knowledge,3190
care walsh,426
care demonstrate,3173
care higher,14579
care robust,244
care cardiovascular,4408
care afternoon,4177
care lake,3907
care conformance,3796
care isolate,134
care teach,6074
care specialty,3619
care elect,362
care less,23855
care ahead,3782
care wake,3517
care action,6060
care magnetic,3168
care particularly,3107
care sometimes,875
care senator,5921
care west,10637
care evangelism,2181
care extravagant,3129
care click,764718
care upon,1830
care inaccessible,4252
care responsible,1688
care supervisor,14927
care sound,21370
care quit,18315
care everywhere,2137
care formation,7592
care violence,345
care reform,22167
care animal,3061
care afford,37513
care dod,475
care team,277982
care dog,539
care threat,5565
care canton,9273
care conversation,1813
care tear,299
care exodus,3175
care story,1826
care orange,4290
care mad,3280
care regard,5796
care design,4641
care clean,3781
care doctor,11304
care clear,8918
care power,37329
care progress,10222
care place,35800
care major,9777
care partnership,316
care man,11441
care finance,4871
care disgust,404
care awareness,5557
care may,24349
care must,13157
care pretty,3998
care endless,5844
care bullock,583
care stable,312
care disruption,1764
care want,285296
care company,5099
care comprise,539
care pace,372
care improvement,2569
care continue,10224
care scale,1741
care prevention,1789
care mental,172620
care use,31691
care eventually,3818
care clan,2122
care promote,3394
care corps,602
care viable,828
care sight,2929
care bias,1529
care justify,2929
care time,99912
care police,6982
care scientist,2923
care confidential,278
care problem,8209
care birth,3597
care pain,1474
care contribution,3213
care oppression,284
care thrive,377
care policy,50389
care roanoke,4075
care listen,349
care reminder,7812
care cheat,4293
care include,17907
care full,46687
care vote,29329
care phoenix,13631
care education,89310
care recovery,20388
care react,1822
care men,4369
care desperately,6118
care parity,1822
care nightmare,1769
care warm,7178
care botch,4956
care beneficiary,1971
care population,6666
care regularly,3173
care habilitation,3076
care answer,29542
care mention,5652
care south,3341
care due,965
care page,3280
care tech,42183
care away,40368
care feature,4357
care last,2571
care battle,378
care wary,3270
care certainly,3083
care brewery,536
care cause,3425
care challenge,3519
care beauty,602
care robin,345
care late,7302
care ready,10877
care dilate,280
care crazy,3482
care accomplish,2017
care dentistry,738
care till,3188
care disrupt,446
care warren,8719
care fund,19834
care parent,377
care favorite,3050
care incarceration,7174
care assure,4151
care assistant,109758
care assertion,2277
care national,12381
care river,208
care zar,588
care whether,521
care spiritual,21726
care together,4194
care scare,349
care security,24897
care pocket,636
care prog,3691
care chronic,10081
care specialist,27503
care besides,897
care empty,1296
care currently,9104
care illness,5734
care muller,596
care conveniently,2037
care cancer,15488
care prop,3164
care tire,7396
care homeless,16273
care ruthless,2175
care witness,398
care golden,231
care energy,4823
care record,5172
care manor,3117
care sobriety,3204
care mick,320
care constitution,6327
care maternity,249
care thankful,1974
care potentially,1775
care merger,365
care preventive,4334
care teacher,6253
care anti,2385
care child,33505
care moronic,26
care chat,4177
care sentence,577
care convince,4287
care focus,21193
care former,596
care improve,34044
care offer,5046
care dental,11692
care sigma,293
care check,10350
care peace,5496
care something,19488
care millionaire,7428
care option,6831
care parental,3230
care industry,26064
care mean,22056
care bear,13688
care cover,14264
care transformation,1786
care reflect,349
care bean,1795
care market,6725
care door,345
care compel,4321
care travel,64496
care flood,11755
care proxy,1752
care plant,3737
care democrat,16452
care foster,8158
care neglect,1825
care effort,20
care choice,4575
care decision,3065
care corrective,3253
care park,4977
care dont,18823
care floor,3799
care believe,11037
care schedule,1476
care part,70648
care amount,3192
care discuss,6676
care campus,2218
care night,596
care shelter,3166
care capitalist,7277
care transport,3008
care bankrupt,5235
care hypocrite,93
care apply,451054
care tackle,946
care ease,3014
care sparrow,3099
care wealth,7352
care speech,1014
care occupational,5104
care earn,3638
care psychiatric,1883
care shadow,3451
care assistive,3324
care intensive,85488
care determine,377
care tell,10643
care glad,1831
care capitalism,6573
care obviously,3891
care daytime,3035
care bind,4695
care havent,346
care bingo,2402
care party,33757
care meet,13056
care basic,30816
care mercy,6259
care clearly,1518
care honest,491
care encourage,4293
care mind,4597
care mine,2903
care justice,5418
care basis,5804
care omission,1532
care piece,378
care skyrocket,349
care respiratory,28021
care coverage,23689
care salary,2857
care total,7829
care term,98996
care auditor,2992
care address,299
care nurture,3192
care medicine,6656
care bill,15718
care eat,15198
care minimum,4391
care comment,348
care cottonwood,2781
care outnumber,1883
care overnight,5191
care easy,3204
care implementation,2973
care crises,3146
care banner,49572
care progressive,82472
care carbon,606
care lenient,1971
care pass,7946
care past,3525
care military,3818
care dependable,4182
care conversational,1786
care retirement,9559
care relief,840
care concierge,1764
care natural,8318
care anesthesia,10306
care portable,606
care invaluable,320
care benefit,6048
care personal,8718
care eliminate,948
care gazette,568
care communicate,4900
care chip,3416
care supply,1689
care lifelong,3130
care campaign,2208
care vet,1532
care clue,204
care nights,58217
care rabbi,1789
care difference,3212
care decline,320
care documentation,1959
care table,296
care precious,377
care troy,1532
care buddy,3139
care recently,293
care miss,1699
care intermediate,19903
care event,8723
care world,8948
care nurse,598021
care collection,3689
care comparison,6149
care sector,451
care take,292784
care receptionist,8788
care propaganda,4366
care back,13061
care technician,602416
care test,1769
care untold,2917
care enjoy,3515
care home,789259
care enroll,6442
care outpatient,3454
care talk,36329
care baby,2386
care hustle,606
care via,141248
care concord,8644
care million,9907
care death,25177
care agree,9434
care commitment,3261
care aesthetic,3214
care hole,390
care hope,11150
care astronomical,3278
care legal,4950
care incredible,1326
care suburban,26
care agent,3402
care inbred,2000
care transverse,134
care strategy,4241
care nation,19213
care statistics,519
care accuse,2268
care prenatal,3987
care selection,1741
care urban,2028
